id_peixe,id_lance_rede,codigo_local,local_regional,grade_amostral,ano,comprimento_total_mm,peso_g,sexo,maturidade,idade_anos,classe_comprimento
25695,2011038,2,Huron a Fairport Harbor,1064,2011,450,890,macho,maduro,2,comprimento_Q2
25696,2011038,2,Huron a Fairport Harbor,1064,2011,372,498,macho,maduro,1,comprimento_Q1
25697,2011038,2,Huron a Fairport Harbor,1064,2011,365,412,macho,maduro,1,comprimento_Q1
25698,2011038,2,Huron a Fairport Harbor,1064,2011,366,440,fêmea,imaturo,1,comprimento_Q1
25699,2011038,2,Huron a Fairport Harbor,1064,2011,385,594,fêmea,imaturo,1,comprimento_Q1
25700,2011038,2,Huron a Fairport Harbor,1064,2011,348,416,fêmea,imaturo,1,comprimento_Q1
25701,2011038,2,Huron a Fairport Harbor,1064,2011,363,468,macho,maduro,1,comprimento_Q1
25702,2011038,2,Huron a Fairport Harbor,1064,2011,341,346,macho,maduro,1,comprimento_Q1
25703,2011038,2,Huron a Fairport Harbor,1064,2011,442,880,macho,maduro,2,comprimento_Q2
25704,2011038,2,Huron a Fairport Harbor,1064,2011,359,404,fêmea,imaturo,1,comprimento_Q1
25705,2011038,2,Huron a Fairport Harbor,1064,2011,377,513,macho,maduro,1,comprimento_Q1
25706,2011038,2,Huron a Fairport Harbor,1064,2011,353,355,fêmea,imaturo,1,comprimento_Q1
25707,2011038,2,Huron a Fairport Harbor,1064,2011,557,1962,fêmea,maduro,3,comprimento_Q4
25708,2011038,2,Huron a Fairport Harbor,1064,2011,550,1794,fêmea,maduro,4,comprimento_Q4
25709,2011038,2,Huron a Fairport Harbor,1064,2011,583,2081,macho,maduro,8,comprimento_Q4
25710,2011038,2,Huron a Fairport Harbor,1064,2011,570,1789,macho,maduro,8,comprimento_Q4
25711,2011038,2,Huron a Fairport Harbor,1064,2011,373,447,macho,imaturo,1,comprimento_Q1
25712,2011038,2,Huron a Fairport Harbor,1064,2011,628,2584,fêmea,maduro,10,comprimento_Q4
25713,2011038,2,Huron a Fairport Harbor,1064,2011,551,1955,macho,maduro,4,comprimento_Q4
25714,2011038,2,Huron a Fairport Harbor,1064,2011,595,2308,fêmea,maduro,7,comprimento_Q4
25715,2011038,2,Huron a Fairport Harbor,1064,2011,523,1614,macho,maduro,4,comprimento_Q4
25716,2011038,2,Huron a Fairport Harbor,1064,2011,617,2710,macho,maduro,8,comprimento_Q4
25717,2011038,2,Huron a Fairport Harbor,1064,2011,613,2407,fêmea,maduro,6,comprimento_Q4
25718,2011038,2,Huron a Fairport Harbor,1064,2011,479,1120,macho,maduro,4,comprimento_Q3
25719,2011038,2,Huron a Fairport Harbor,1064,2011,529,1509,macho,maduro,8,comprimento_Q4
25720,2011038,2,Huron a Fairport Harbor,1064,2011,505,1310,macho,maduro,4,comprimento_Q3
25721,2011038,2,Huron a Fairport Harbor,1064,2011,502,1345,macho,maduro,4,comprimento_Q3
25722,2011038,2,Huron a Fairport Harbor,1064,2011,519,1591,macho,maduro,4,comprimento_Q4
25723,2011038,2,Huron a Fairport Harbor,1064,2011,522,1592,macho,maduro,4,comprimento_Q4
25724,2011038,2,Huron a Fairport Harbor,1064,2011,512,1307,fêmea,maduro,3,comprimento_Q3
25725,2011038,2,Huron a Fairport Harbor,1064,2011,604,2505,fêmea,maduro,8,comprimento_Q4
25726,2011038,2,Huron a Fairport Harbor,1064,2011,553,1800,fêmea,maduro,5,comprimento_Q4
25727,2011038,2,Huron a Fairport Harbor,1064,2011,577,1966,macho,maduro,8,comprimento_Q4
25728,2011038,2,Huron a Fairport Harbor,1064,2011,483,1093,macho,maduro,4,comprimento_Q3
25729,2011038,2,Huron a Fairport Harbor,1064,2011,463,1050,fêmea,imaturo,2,comprimento_Q3
25730,2011038,2,Huron a Fairport Harbor,1064,2011,507,1380,macho,maduro,4,comprimento_Q3
25731,2011038,2,Huron a Fairport Harbor,1064,2011,555,1567,macho,maduro,8,comprimento_Q4
25732,2011038,2,Huron a Fairport Harbor,1064,2011,421,658,macho,maduro,2,comprimento_Q2
25733,2011038,2,Huron a Fairport Harbor,1064,2011,520,1462,macho,maduro,4,comprimento_Q4
25734,2011038,2,Huron a Fairport Harbor,1064,2011,537,1543,macho,maduro,8,comprimento_Q4
25735,2011038,2,Huron a Fairport Harbor,1064,2011,401,549,fêmea,imaturo,1,comprimento_Q2
25736,2011038,2,Huron a Fairport Harbor,1064,2011,462,1021,macho,maduro,2,comprimento_Q3
25737,2011038,2,Huron a Fairport Harbor,1064,2011,530,1555,macho,maduro,8,comprimento_Q4
25738,2011038,2,Huron a Fairport Harbor,1064,2011,506,1444,macho,maduro,4,comprimento_Q3
25739,2011038,2,Huron a Fairport Harbor,1064,2011,475,1098,macho,maduro,4,comprimento_Q3
25740,2011038,2,Huron a Fairport Harbor,1064,2011,477,1085,macho,maduro,4,comprimento_Q3
25741,2011038,2,Huron a Fairport Harbor,1064,2011,373,496,fêmea,imaturo,1,comprimento_Q1
25742,2011038,2,Huron a Fairport Harbor,1064,2011,534,1651,macho,maduro,8,comprimento_Q4
25743,2011038,2,Huron a Fairport Harbor,1064,2011,393,615,macho,maduro,1,comprimento_Q1
25744,2011038,2,Huron a Fairport Harbor,1064,2011,473,1037,macho,maduro,2,comprimento_Q3
25745,2011038,2,Huron a Fairport Harbor,1064,2011,502,1167,macho,maduro,4,comprimento_Q3
25746,2011038,2,Huron a Fairport Harbor,1064,2011,394,588,fêmea,imaturo,1,comprimento_Q1
25747,2011038,2,Huron a Fairport Harbor,1064,2011,444,845,macho,maduro,2,comprimento_Q2
25748,2011038,2,Huron a Fairport Harbor,1064,2011,389,588,macho,maduro,1,comprimento_Q1
25749,2011038,2,Huron a Fairport Harbor,1064,2011,392,554,macho,maduro,1,comprimento_Q1
25750,2011038,2,Huron a Fairport Harbor,1064,2011,373,504,macho,imaturo,1,comprimento_Q1
25751,2011038,2,Huron a Fairport Harbor,1064,2011,400,582,fêmea,imaturo,1,comprimento_Q2
25752,2011038,2,Huron a Fairport Harbor,1064,2011,382,531,macho,maduro,1,comprimento_Q1
25753,2011038,2,Huron a Fairport Harbor,1064,2011,385,542,macho,maduro,1,comprimento_Q1
25754,2011038,2,Huron a Fairport Harbor,1064,2011,361,510,macho,imaturo,1,comprimento_Q1
25755,2011039,2,Huron a Fairport Harbor,1073,2011,422,753,macho,maduro,2,comprimento_Q2
25756,2011039,2,Huron a Fairport Harbor,1073,2011,514,1387,macho,maduro,4,comprimento_Q4
25757,2011039,2,Huron a Fairport Harbor,1073,2011,541,1571,macho,maduro,8,comprimento_Q4
25758,2011039,2,Huron a Fairport Harbor,1073,2011,596,2225,macho,maduro,12,comprimento_Q4
25759,2011039,2,Huron a Fairport Harbor,1073,2011,376,412,fêmea,imaturo,1,comprimento_Q1
25760,2011039,2,Huron a Fairport Harbor,1073,2011,305,307,macho,maduro,1,comprimento_Q1
25761,2011039,2,Huron a Fairport Harbor,1073,2011,539,1633,macho,maduro,8,comprimento_Q4
25762,2011039,2,Huron a Fairport Harbor,1073,2011,534,1792,macho,maduro,8,comprimento_Q4
25763,2011039,2,Huron a Fairport Harbor,1073,2011,531,1666,macho,maduro,8,comprimento_Q4
25764,2011039,2,Huron a Fairport Harbor,1073,2011,535,1798,macho,maduro,8,comprimento_Q4
25765,2011039,2,Huron a Fairport Harbor,1073,2011,486,1322,macho,maduro,4,comprimento_Q3
25766,2011039,2,Huron a Fairport Harbor,1073,2011,456,975,macho,maduro,2,comprimento_Q2
25767,2011039,2,Huron a Fairport Harbor,1073,2011,487,1137,macho,maduro,4,comprimento_Q3
25768,2011039,2,Huron a Fairport Harbor,1073,2011,524,1522,macho,maduro,4,comprimento_Q4
25769,2011039,2,Huron a Fairport Harbor,1073,2011,534,1622,macho,maduro,8,comprimento_Q4
25770,2011039,2,Huron a Fairport Harbor,1073,2011,647,2718,fêmea,maduro,8,comprimento_Q4
25771,2011039,2,Huron a Fairport Harbor,1073,2011,470,1046,macho,maduro,2,comprimento_Q3
25772,2011039,2,Huron a Fairport Harbor,1073,2011,410,660,macho,imaturo,2,comprimento_Q2
25773,2011039,2,Huron a Fairport Harbor,1073,2011,464,1080,macho,maduro,2,comprimento_Q3
25774,2011039,2,Huron a Fairport Harbor,1073,2011,493,1265,macho,maduro,4,comprimento_Q3
25775,2011039,2,Huron a Fairport Harbor,1073,2011,536,1684,fêmea,maduro,3,comprimento_Q4
25776,2011039,2,Huron a Fairport Harbor,1073,2011,445,968,macho,maduro,2,comprimento_Q2
25777,2011039,2,Huron a Fairport Harbor,1073,2011,444,865,macho,maduro,2,comprimento_Q2
25778,2011039,2,Huron a Fairport Harbor,1073,2011,494,1231,macho,maduro,4,comprimento_Q3
25779,2011039,2,Huron a Fairport Harbor,1073,2011,549,1517,fêmea,maduro,3,comprimento_Q4
25780,2011039,2,Huron a Fairport Harbor,1073,2011,396,608,fêmea,imaturo,1,comprimento_Q2
25781,2011039,2,Huron a Fairport Harbor,1073,2011,497,1284,fêmea,imaturo,2,comprimento_Q3
25782,2011039,2,Huron a Fairport Harbor,1073,2011,551,1834,macho,maduro,4,comprimento_Q4
25783,2011039,2,Huron a Fairport Harbor,1073,2011,454,921,macho,maduro,2,comprimento_Q2
25784,2011039,2,Huron a Fairport Harbor,1073,2011,564,1906,macho,maduro,8,comprimento_Q4
25785,2011039,2,Huron a Fairport Harbor,1073,2011,501,1267,macho,maduro,4,comprimento_Q3
25786,2011039,2,Huron a Fairport Harbor,1073,2011,470,990,macho,maduro,2,comprimento_Q3
25787,2011039,2,Huron a Fairport Harbor,1073,2011,376,509,fêmea,imaturo,1,comprimento_Q1
25788,2011039,2,Huron a Fairport Harbor,1073,2011,551,1560,macho,maduro,8,comprimento_Q4
25789,2011039,2,Huron a Fairport Harbor,1073,2011,532,1663,macho,maduro,8,comprimento_Q4
25790,2011039,2,Huron a Fairport Harbor,1073,2011,554,1900,macho,maduro,5,comprimento_Q4
25791,2011039,2,Huron a Fairport Harbor,1073,2011,423,745,macho,maduro,2,comprimento_Q2
25792,2011039,2,Huron a Fairport Harbor,1073,2011,341,350,fêmea,imaturo,1,comprimento_Q1
25793,2011039,2,Huron a Fairport Harbor,1073,2011,503,1308,macho,maduro,4,comprimento_Q3
25794,2011039,2,Huron a Fairport Harbor,1073,2011,358,403,macho,maduro,1,comprimento_Q1
25795,2011039,2,Huron a Fairport Harbor,1073,2011,349,362,fêmea,imaturo,1,comprimento_Q1
25796,2011039,2,Huron a Fairport Harbor,1073,2011,342,326,macho,imaturo,1,comprimento_Q1
25797,2011039,2,Huron a Fairport Harbor,1073,2011,648,3074,fêmea,maduro,8,comprimento_Q4
25798,2011039,2,Huron a Fairport Harbor,1073,2011,536,1633,macho,maduro,8,comprimento_Q4
25799,2011039,2,Huron a Fairport Harbor,1073,2011,561,1610,fêmea,maduro,4,comprimento_Q4
25800,2011039,2,Huron a Fairport Harbor,1073,2011,564,1816,macho,maduro,8,comprimento_Q4
25801,2011039,2,Huron a Fairport Harbor,1073,2011,374,447,fêmea,imaturo,1,comprimento_Q1
25802,2011039,2,Huron a Fairport Harbor,1073,2011,393,528,macho,maduro,1,comprimento_Q1
25803,2011039,2,Huron a Fairport Harbor,1073,2011,616,2639,fêmea,maduro,8,comprimento_Q4
25804,2011039,2,Huron a Fairport Harbor,1073,2011,550,2034,macho,maduro,8,comprimento_Q4
25805,2011039,2,Huron a Fairport Harbor,1073,2011,358,424,macho,imaturo,1,comprimento_Q1
25806,2011039,2,Huron a Fairport Harbor,1073,2011,378,503,fêmea,imaturo,1,comprimento_Q1
25807,2011039,2,Huron a Fairport Harbor,1073,2011,602,2060,macho,maduro,15,comprimento_Q4
25808,2011039,2,Huron a Fairport Harbor,1073,2011,357,447,macho,maduro,1,comprimento_Q1
25809,2011039,2,Huron a Fairport Harbor,1073,2011,373,464,fêmea,imaturo,1,comprimento_Q1
25810,2011039,2,Huron a Fairport Harbor,1073,2011,544,1725,fêmea,maduro,4,comprimento_Q4
25811,2011039,2,Huron a Fairport Harbor,1073,2011,351,427,macho,imaturo,1,comprimento_Q1
25812,2011039,2,Huron a Fairport Harbor,1073,2011,357,392,fêmea,imaturo,1,comprimento_Q1
25813,2011039,2,Huron a Fairport Harbor,1073,2011,525,1517,fêmea,maduro,3,comprimento_Q4
25814,2011039,2,Huron a Fairport Harbor,1073,2011,401,593,macho,maduro,2,comprimento_Q2
25815,2011039,2,Huron a Fairport Harbor,1073,2011,454,1000,macho,maduro,2,comprimento_Q2
25816,2011039,2,Huron a Fairport Harbor,1073,2011,560,1855,fêmea,maduro,3,comprimento_Q4
25817,2011039,2,Huron a Fairport Harbor,1073,2011,466,1035,macho,maduro,2,comprimento_Q3
25818,2011039,2,Huron a Fairport Harbor,1073,2011,457,947,macho,maduro,2,comprimento_Q3
25819,2011039,2,Huron a Fairport Harbor,1073,2011,602,2195,macho,maduro,8,comprimento_Q4
25820,2011039,2,Huron a Fairport Harbor,1073,2011,566,2006,macho,maduro,8,comprimento_Q4
25821,2011039,2,Huron a Fairport Harbor,1073,2011,397,631,fêmea,imaturo,1,comprimento_Q2
25822,2011039,2,Huron a Fairport Harbor,1073,2011,669,3354,fêmea,maduro,7,comprimento_Q4
25823,2011039,2,Huron a Fairport Harbor,1073,2011,484,1030,macho,maduro,4,comprimento_Q3
25824,2011039,2,Huron a Fairport Harbor,1073,2011,606,2427,fêmea,maduro,6,comprimento_Q4
25825,2011039,2,Huron a Fairport Harbor,1073,2011,646,3124,fêmea,maduro,12,comprimento_Q4
25826,2011039,2,Huron a Fairport Harbor,1073,2011,681,3365,fêmea,maduro,12,comprimento_Q4
25827,2011039,2,Huron a Fairport Harbor,1073,2011,593,2334,macho,maduro,8,comprimento_Q4
25828,2011039,2,Huron a Fairport Harbor,1073,2011,663,2900,fêmea,maduro,8,comprimento_Q4
25829,2011039,2,Huron a Fairport Harbor,1073,2011,570,2062,macho,maduro,8,comprimento_Q4
25830,2011039,2,Huron a Fairport Harbor,1073,2011,460,906,macho,maduro,2,comprimento_Q3
25831,2011039,2,Huron a Fairport Harbor,1073,2011,444,1022,macho,maduro,2,comprimento_Q2
25832,2011039,2,Huron a Fairport Harbor,1073,2011,477,1246,macho,maduro,4,comprimento_Q3
25833,2011039,2,Huron a Fairport Harbor,1073,2011,486,1033,fêmea,imaturo,2,comprimento_Q3
25834,2011039,2,Huron a Fairport Harbor,1073,2011,475,1042,fêmea,imaturo,2,comprimento_Q3
25835,2011039,2,Huron a Fairport Harbor,1073,2011,463,973,macho,maduro,2,comprimento_Q3
25836,2011039,2,Huron a Fairport Harbor,1073,2011,534,1762,macho,maduro,8,comprimento_Q4
25837,2011039,2,Huron a Fairport Harbor,1073,2011,539,1703,macho,maduro,8,comprimento_Q4
25838,2011039,2,Huron a Fairport Harbor,1073,2011,541,1596,macho,maduro,8,comprimento_Q4
25839,2011039,2,Huron a Fairport Harbor,1073,2011,500,1208,macho,maduro,4,comprimento_Q3
25840,2011039,2,Huron a Fairport Harbor,1073,2011,503,1329,macho,maduro,4,comprimento_Q3
25841,2011039,2,Huron a Fairport Harbor,1073,2011,585,2229,macho,maduro,8,comprimento_Q4
25842,2011039,2,Huron a Fairport Harbor,1073,2011,508,1317,macho,maduro,4,comprimento_Q3
25843,2011039,2,Huron a Fairport Harbor,1073,2011,540,1473,macho,maduro,8,comprimento_Q4
25844,2011039,2,Huron a Fairport Harbor,1073,2011,493,1409,macho,maduro,4,comprimento_Q3
25845,2011039,2,Huron a Fairport Harbor,1073,2011,535,1591,fêmea,maduro,3,comprimento_Q4
25846,2011039,2,Huron a Fairport Harbor,1073,2011,397,592,macho,maduro,1,comprimento_Q2
25847,2011039,2,Huron a Fairport Harbor,1073,2011,578,1950,macho,maduro,8,comprimento_Q4
25848,2011039,2,Huron a Fairport Harbor,1073,2011,516,1481,macho,maduro,4,comprimento_Q4
25849,2011039,2,Huron a Fairport Harbor,1073,2011,520,1581,macho,maduro,4,comprimento_Q4
25850,2011039,2,Huron a Fairport Harbor,1073,2011,470,1026,macho,maduro,2,comprimento_Q3
25851,2011039,2,Huron a Fairport Harbor,1073,2011,554,1889,fêmea,maduro,5,comprimento_Q4
25852,2011039,2,Huron a Fairport Harbor,1073,2011,441,826,macho,maduro,2,comprimento_Q2
25853,2011039,2,Huron a Fairport Harbor,1073,2011,361,430,fêmea,imaturo,1,comprimento_Q1
25854,2011039,2,Huron a Fairport Harbor,1073,2011,394,605,macho,maduro,1,comprimento_Q1
25855,2011039,2,Huron a Fairport Harbor,1073,2011,554,1752,macho,maduro,12,comprimento_Q4
25856,2011039,2,Huron a Fairport Harbor,1073,2011,486,1227,macho,maduro,4,comprimento_Q3
25857,2011039,2,Huron a Fairport Harbor,1073,2011,481,1222,macho,maduro,4,comprimento_Q3
25858,2011039,2,Huron a Fairport Harbor,1073,2011,391,571,fêmea,imaturo,1,comprimento_Q1
25859,2011039,2,Huron a Fairport Harbor,1073,2011,511,1339,macho,maduro,4,comprimento_Q3
25860,2011039,2,Huron a Fairport Harbor,1073,2011,493,1196,macho,maduro,3,comprimento_Q3
25861,2011039,2,Huron a Fairport Harbor,1073,2011,540,1828,macho,maduro,8,comprimento_Q4
25862,2011039,2,Huron a Fairport Harbor,1073,2011,471,918,fêmea,imaturo,2,comprimento_Q3
25863,2011039,2,Huron a Fairport Harbor,1073,2011,415,784,macho,maduro,2,comprimento_Q2
25864,2011039,2,Huron a Fairport Harbor,1073,2011,557,1970,macho,maduro,8,comprimento_Q4
25865,2011039,2,Huron a Fairport Harbor,1073,2011,446,904,macho,maduro,2,comprimento_Q2
25866,2011039,2,Huron a Fairport Harbor,1073,2011,345,388,macho,maduro,1,comprimento_Q1
25867,2011039,2,Huron a Fairport Harbor,1073,2011,595,2044,macho,maduro,10,comprimento_Q4
25868,2011039,2,Huron a Fairport Harbor,1073,2011,532,1542,macho,maduro,8,comprimento_Q4
25869,2011039,2,Huron a Fairport Harbor,1073,2011,514,1428,macho,maduro,4,comprimento_Q4
25870,2011039,2,Huron a Fairport Harbor,1073,2011,599,2078,fêmea,maduro,4,comprimento_Q4
25871,2011039,2,Huron a Fairport Harbor,1073,2011,557,1874,macho,maduro,8,comprimento_Q4
25872,2011039,2,Huron a Fairport Harbor,1073,2011,510,1410,macho,maduro,4,comprimento_Q3
25873,2011039,2,Huron a Fairport Harbor,1073,2011,572,1906,fêmea,maduro,3,comprimento_Q4
25874,2011039,2,Huron a Fairport Harbor,1073,2011,535,1622,fêmea,maduro,3,comprimento_Q4
25875,2011039,2,Huron a Fairport Harbor,1073,2011,563,2145,macho,maduro,8,comprimento_Q4
25876,2011039,2,Huron a Fairport Harbor,1073,2011,552,1891,macho,maduro,10,comprimento_Q4
25877,2011039,2,Huron a Fairport Harbor,1073,2011,492,1325,macho,maduro,3,comprimento_Q3
25878,2011039,2,Huron a Fairport Harbor,1073,2011,530,1565,macho,maduro,8,comprimento_Q4
25879,2011039,2,Huron a Fairport Harbor,1073,2011,483,1106,macho,maduro,3,comprimento_Q3
25880,2011039,2,Huron a Fairport Harbor,1073,2011,618,2613,fêmea,maduro,8,comprimento_Q4
25881,2011039,2,Huron a Fairport Harbor,1073,2011,534,1513,macho,maduro,8,comprimento_Q4
25882,2011039,2,Huron a Fairport Harbor,1073,2011,441,958,fêmea,imaturo,2,comprimento_Q2
25883,2011039,2,Huron a Fairport Harbor,1073,2011,431,772,macho,maduro,2,comprimento_Q2
25884,2011039,2,Huron a Fairport Harbor,1073,2011,362,393,macho,maduro,1,comprimento_Q1
25885,2011039,2,Huron a Fairport Harbor,1073,2011,350,366,fêmea,imaturo,1,comprimento_Q1
25886,2011039,2,Huron a Fairport Harbor,1073,2011,376,553,macho,maduro,1,comprimento_Q1
25887,2011039,2,Huron a Fairport Harbor,1073,2011,391,611,fêmea,imaturo,1,comprimento_Q1
25888,2011039,2,Huron a Fairport Harbor,1073,2011,344,369,macho,maduro,1,comprimento_Q1
25889,2011039,2,Huron a Fairport Harbor,1073,2011,390,558,macho,maduro,1,comprimento_Q1
25890,2011039,2,Huron a Fairport Harbor,1073,2011,455,811,fêmea,imaturo,2,comprimento_Q2
25891,2011039,2,Huron a Fairport Harbor,1073,2011,398,590,macho,imaturo,1,comprimento_Q2
25892,2011039,2,Huron a Fairport Harbor,1073,2011,382,505,fêmea,imaturo,1,comprimento_Q1
25893,2011039,2,Huron a Fairport Harbor,1073,2011,455,1085,macho,maduro,2,comprimento_Q2
25894,2011039,2,Huron a Fairport Harbor,1073,2011,563,2094,macho,maduro,5,comprimento_Q4
25895,2011039,2,Huron a Fairport Harbor,1073,2011,557,1966,macho,maduro,4,comprimento_Q4
25896,2011039,2,Huron a Fairport Harbor,1073,2011,551,1900,macho,maduro,5,comprimento_Q4
25897,2011039,2,Huron a Fairport Harbor,1073,2011,587,2092,macho,maduro,4,comprimento_Q4
25898,2011039,2,Huron a Fairport Harbor,1073,2011,562,2012,macho,maduro,8,comprimento_Q4
25899,2011039,2,Huron a Fairport Harbor,1073,2011,505,1643,macho,maduro,4,comprimento_Q3
25900,2011039,2,Huron a Fairport Harbor,1073,2011,514,1192,macho,maduro,4,comprimento_Q4
25901,2011039,2,Huron a Fairport Harbor,1073,2011,387,561,fêmea,imaturo,1,comprimento_Q1
25902,2011039,2,Huron a Fairport Harbor,1073,2011,369,482,macho,imaturo,1,comprimento_Q1
25903,2011039,2,Huron a Fairport Harbor,1073,2011,498,1253,fêmea,imaturo,2,comprimento_Q3
25904,2011039,2,Huron a Fairport Harbor,1073,2011,461,957,macho,maduro,2,comprimento_Q3
25905,2011039,2,Huron a Fairport Harbor,1073,2011,457,980,macho,maduro,2,comprimento_Q3
25906,2011039,2,Huron a Fairport Harbor,1073,2011,430,685,macho,maduro,2,comprimento_Q2
25907,2011039,2,Huron a Fairport Harbor,1073,2011,375,543,fêmea,imaturo,1,comprimento_Q1
25908,2011039,2,Huron a Fairport Harbor,1073,2011,380,538,macho,maduro,1,comprimento_Q1
25909,2011039,2,Huron a Fairport Harbor,1073,2011,359,421,macho,maduro,1,comprimento_Q1
25910,2011039,2,Huron a Fairport Harbor,1073,2011,352,437,macho,maduro,1,comprimento_Q1
25911,2011039,2,Huron a Fairport Harbor,1073,2011,372,484,fêmea,imaturo,1,comprimento_Q1
25912,2011039,2,Huron a Fairport Harbor,1073,2011,357,418,macho,maduro,1,comprimento_Q1
25913,2011042,2,Huron a Fairport Harbor,1103,2011,501,1450,macho,maduro,4,comprimento_Q3
25914,2011042,2,Huron a Fairport Harbor,1103,2011,474,1019,fêmea,imaturo,2,comprimento_Q3
25915,2011042,2,Huron a Fairport Harbor,1103,2011,567,2073,fêmea,maduro,4,comprimento_Q4
25916,2011042,2,Huron a Fairport Harbor,1103,2011,450,960,macho,maduro,2,comprimento_Q2
25917,2011042,2,Huron a Fairport Harbor,1103,2011,460,1060,fêmea,imaturo,2,comprimento_Q3
25918,2011042,2,Huron a Fairport Harbor,1103,2011,485,1116,fêmea,imaturo,2,comprimento_Q3
25919,2011042,2,Huron a Fairport Harbor,1103,2011,547,1724,fêmea,maduro,3,comprimento_Q4
25920,2011042,2,Huron a Fairport Harbor,1103,2011,626,3125,fêmea,maduro,7,comprimento_Q4
25921,2011042,2,Huron a Fairport Harbor,1103,2011,605,2463,macho,maduro,10,comprimento_Q4
25922,2011042,2,Huron a Fairport Harbor,1103,2011,347,391,macho,maduro,1,comprimento_Q1
25923,2011042,2,Huron a Fairport Harbor,1103,2011,365,510,fêmea,imaturo,1,comprimento_Q1
25924,2011042,2,Huron a Fairport Harbor,1103,2011,380,553,macho,maduro,1,comprimento_Q1
25925,2011042,2,Huron a Fairport Harbor,1103,2011,382,515,macho,maduro,1,comprimento_Q1
25926,2011042,2,Huron a Fairport Harbor,1103,2011,383,522,macho,imaturo,1,comprimento_Q1
25927,2011042,2,Huron a Fairport Harbor,1103,2011,367,525,macho,maduro,1,comprimento_Q1
25928,2011042,2,Huron a Fairport Harbor,1103,2011,437,728,fêmea,imaturo,2,comprimento_Q2
25929,2011042,2,Huron a Fairport Harbor,1103,2011,471,1053,macho,maduro,2,comprimento_Q3
25930,2011042,2,Huron a Fairport Harbor,1103,2011,545,1726,macho,maduro,8,comprimento_Q4
25931,2011042,2,Huron a Fairport Harbor,1103,2011,396,594,fêmea,imaturo,1,comprimento_Q2
25932,2011042,2,Huron a Fairport Harbor,1103,2011,531,1605,macho,maduro,8,comprimento_Q4
25933,2011042,2,Huron a Fairport Harbor,1103,2011,461,972,macho,maduro,2,comprimento_Q3
25934,2011042,2,Huron a Fairport Harbor,1103,2011,357,400,macho,maduro,1,comprimento_Q1
25935,2011042,2,Huron a Fairport Harbor,1103,2011,516,1617,fêmea,maduro,4,comprimento_Q4
25936,2011042,2,Huron a Fairport Harbor,1103,2011,462,1058,macho,maduro,2,comprimento_Q3
25937,2011042,2,Huron a Fairport Harbor,1103,2011,572,2220,macho,maduro,8,comprimento_Q4
25938,2011042,2,Huron a Fairport Harbor,1103,2011,726,4214,fêmea,maduro,10,comprimento_Q4
25939,2011042,2,Huron a Fairport Harbor,1103,2011,566,1989,macho,maduro,8,comprimento_Q4
25940,2011042,2,Huron a Fairport Harbor,1103,2011,558,1773,fêmea,maduro,3,comprimento_Q4
25941,2011042,2,Huron a Fairport Harbor,1103,2011,615,2820,macho,maduro,8,comprimento_Q4
25942,2011042,2,Huron a Fairport Harbor,1103,2011,472,1052,macho,maduro,2,comprimento_Q3
25943,2011042,2,Huron a Fairport Harbor,1103,2011,558,1931,fêmea,maduro,3,comprimento_Q4
25944,2011042,2,Huron a Fairport Harbor,1103,2011,472,1212,macho,maduro,2,comprimento_Q3
25945,2011042,2,Huron a Fairport Harbor,1103,2011,512,1520,macho,maduro,4,comprimento_Q3
25946,2011042,2,Huron a Fairport Harbor,1103,2011,521,1508,macho,maduro,4,comprimento_Q4
25947,2011042,2,Huron a Fairport Harbor,1103,2011,392,602,fêmea,imaturo,1,comprimento_Q1
25948,2011042,2,Huron a Fairport Harbor,1103,2011,381,561,fêmea,imaturo,1,comprimento_Q1
25949,2011042,2,Huron a Fairport Harbor,1103,2011,535,1720,fêmea,maduro,3,comprimento_Q4
25950,2011042,2,Huron a Fairport Harbor,1103,2011,555,1677,fêmea,maduro,3,comprimento_Q4
25951,2011042,2,Huron a Fairport Harbor,1103,2011,496,1087,fêmea,maduro,2,comprimento_Q3
25952,2011042,2,Huron a Fairport Harbor,1103,2011,540,1759,macho,maduro,8,comprimento_Q4
25953,2011042,2,Huron a Fairport Harbor,1103,2011,387,589,macho,maduro,1,comprimento_Q1
25954,2011042,2,Huron a Fairport Harbor,1103,2011,381,580,fêmea,imaturo,1,comprimento_Q1
25955,2011042,2,Huron a Fairport Harbor,1103,2011,367,544,macho,maduro,1,comprimento_Q1
25956,2011042,2,Huron a Fairport Harbor,1103,2011,435,900,macho,maduro,2,comprimento_Q2
25957,2011042,2,Huron a Fairport Harbor,1103,2011,536,1816,fêmea,maduro,3,comprimento_Q4
25958,2011042,2,Huron a Fairport Harbor,1103,2011,497,1200,fêmea,imaturo,2,comprimento_Q3
25959,2011044,2,Huron a Fairport Harbor,1096,2011,640,3232,fêmea,maduro,15,comprimento_Q4
25960,2011044,2,Huron a Fairport Harbor,1096,2011,579,2238,fêmea,maduro,4,comprimento_Q4
25961,2011044,2,Huron a Fairport Harbor,1096,2011,710,4098,fêmea,maduro,7,comprimento_Q4
25962,2011044,2,Huron a Fairport Harbor,1096,2011,553,1878,macho,maduro,7,comprimento_Q4
25963,2011044,2,Huron a Fairport Harbor,1096,2011,571,2142,macho,maduro,8,comprimento_Q4
25964,2011044,2,Huron a Fairport Harbor,1096,2011,532,1689,macho,maduro,8,comprimento_Q4
